396	Between Wall	https://www.redriverclimbing.com/RRCGuide/?type=wall&id=24	This wall is in property owned by USFS. Be respectful.Drive 1.4 miles down County Road 1067 from the steel bridge on KY 77 (1.2 miles from the Long Wall parking area). The gravel road changes to asphalt at the Menifee and Powell county line. About a mile farther is a farmhouse and barn on the left and a gravel road on the right (Forest Service Road 9). Turn down that road and proceed 1.1 miles and cross a bridge. This brings you to the intersection of 9A and 9B. Drive 1.5 miles down 9B after it's intersection with 9A. Park in a small pull-off on the right. Cross the East Fork of Indian Creek to the east of the parking area via the concrete dam and ford. Immediately turn right and follow a dirt road for about 150 yards or so until it begins to go uphill. In that vicinity you'll see what appears to be a three way fork. Continue uphill on the main trail via the left fork. After 200 yards, you will pass a huge spire on the right. For most of the climbs, follow the old road for 200 yards more, and when the road doglegs uphill to the right, hike up to the cliff. Wall Sun: Unknown
392	Blackburn Rock	https://www.redriverclimbing.com/RRCGuide/?type=wall&id=38	This wall is in property owned by USFS. Be respectful.Drive 3.9 miles down County Road 1067 past its intersection with Forest Service Road 9 (2.7 miles past Asylum Wall and 6.5 miles from the steel bridge near Raven Rock). The road will turn sharply to the left but you will turn sharply to the right onto a gravel road. You may see a painted rock on your right that reads "Red River Gorge" with an arrow pointing in the direction you came from. Follow the gravel road along Spaas Creek until you come to a large camping area near some pine trees. Park or continue on if you have a 4-wheel drive vehicle. Cross the creek and continue for about 500 feet. Try your hardest to locate a prominent corner off in the distance. When you see it, turn right and head straight toward it. Wall Sun: Unknown
485	Board Wall	https://www.redriverclimbing.com/RRCGuide/?type=wall&id=35	This wall is in property owned by USFS. Be respectful.Park in the same area as for Purple Valley and walk back up the road toward the crossing to find the road blocked by a gate. Hike past the gate for 0.25 miles until it crosses the East Fork of Indian Creek. Cross the creek and keep your eye out for a large boulder on the right near an old logging road. Hike up the logging road until it intersects with a ridge coming down from the left. Leave the road and follow the ridge directly to the corner of the cliff. Wall Sun: Unknown
328	Brighton Wall	https://www.redriverclimbing.com/RRCGuide/?type=wall&id=20	This wall is in property owned by USFS. Be respectful.Brighton Rock is the next spur west of Willie's Wall. For the most direct approach, follow the approach to Willie's Wall, but instead of turning right onto the second logging road, stay on the first logging road. This road continues level along the hillside for some distance before turning uphill through a gap in the lower cliff band. After passing through the lower cliff band, head left to the point of rock and locate the first route (Brighton Rock 5.7) on the east face. To get to Brighton Rock from Willie's Wall, just go to the left end of Willie's Wall and around the corner. A short hike (a few hundred feet)through the woods will get you there. Hike directly to the next buttress, staying well downhill from the chossy cliffline that seperates the two buttresses. Wall Sun: Unknown
325	Buzzard Ridge	https://www.redriverclimbing.com/RRCGuide/?type=wall&id=10	This wall is in property owned by USFS. Be respectful.Drive 0.6 miles down the gravel road (County Road 1067)from it's intersection with KY 77 at the steel bridge. Just past a small stream is a gated dirt road on the right. Park here and hike the dirt road across a stream to a field. Hike straight ahead (northeast) along an old logging road which lines a ridge leading directly to the main corner of the cliff. Wall Sun: Unknown
300	Clearcut Wall	https://www.redriverclimbing.com/RRCGuide/?type=wall&id=17	This wall is in property owned by USFS. Be respectful.Drive 1.4 miles down County Road 1067 from the steel bridge on KY 77 (1.2 miles from the Long Wall parking area). The gravel road changes to asphalt at the Menifee and Powell county line. About a mile farther is a farmhouse and barn on the left and a gravel road on the right (Forest Service Road 9). Turn down that road and proceed 1.1 miles and cross a bridge. This brings you to the intersection of 9A and 9B. Turn right after the bridge onto 9B. Drive 0.5 miles down 9B and park on your right. Ford the creek nearby and hike up the ridge located directly across from the parking spot. Pass through a limestone cliff band and proceed to the nearest buttress. Hike around a corner to the right and locate a huge roof with a thin crack out its middle. Wall Sun: All day
493	Coffin Ridge	https://www.redriverclimbing.com/RRCGuide/?type=wall&id=11	This wall is in property owned by USFS. Be respectful.Drive 0.6 miles down the gravel road (County Road 1067)from it's intersection with KY 77 at the steel bridge. Just past a small stream is a gated dirt road on the right. Park here and hike the dirt road across a stream to a field. Hike left (north) along Edward Branch to the confluence of the next major tributary on the right. Cross the tributary and bushwhack northeast to the cliff. Wall Sun: Unknown
338	Dip Wall	https://www.redriverclimbing.com/RRCGuide/?type=wall&id=26	This wall is in property owned by USFS. Be respectful.Drive 1.4 miles down County Road 1067 from the steel bridge on KY 77 (1.2 miles from the Long Wall parking area). The gravel road changes to asphalt at the Menifee and Powell county line. About a mile farther is a farmhouse and barn on the left and a gravel road on the right (Forest Service Road 9). Turn down that road and proceed 1.1 miles and cross a bridge. This brings you to the intersection of 9A and 9B. Turn right on 9B and drive 2.9 miles to a low concrete bridge which crosses the East fork of Indian Creek. Park on the right before you cross the bridge and hike across the road to a jeep trail. Follow the jeep trail until you reach a tributary. Cross the tributary twice and continue on the trail keeping the tributary on your left. Eventually the trail will cut sharply uphill to the right. Continue on the trail which eventually terminates at a horseshoe shaped wall. Walk left past a huge amphitheatre housing two currently closed routes. Continue walking left to reach routes 1-7. Wall Sun: Unknown
177	Dome, The	https://www.redriverclimbing.com/RRCGuide/?type=wall&id=9	This wall is in property owned by USFS. Be respectful.Drive 0.6 miles down the gravel road (County Road 1067)from it's intersection with KY 77 at the steel bridge. Just past a small stream is a gated dirt road on the right. Park here and hike the dirt road across a stream to a field. Walk to the far end of the field and head uphill on the right slope to the west face of the cliff. Wall Sun: Unknown
139	Indian Creek Crag	https://www.redriverclimbing.com/RRCGuide/?type=wall&id=29	This wall is in property owned by USFS. Be respectful.Travel 0.9 miles down 9b from the concrete bridge by the parking area for backside and Lumpy Walls (or 3.8 miles from the 9a/9b intersection). The road crosses the East Fork of Indian Creek via a ford which has concrete slats laid in the streambed. Park before the crossing(or park at Purple Valley and walk back up the road), and locate a ridge on the right(Southeast) which terminates in a steep slope 300 feet before the crossing. Bushwhack up the ridge(beware of stinging nettles in the Summer) to a plateau, then angle slightly left and continue on a faint logging road along a saddle toward the main cliff. You will encounter the "Island", an oblong pinnacle which is adjacent and perpendicular to the main wall. Walk along the left side of the Island until you reach the main wall. The first batch of climbs is to the left(east), and the remainder to the right(more or less South). Wall Sun: Unknown
199	Jazz Rock	https://www.redriverclimbing.com/RRCGuide/?type=wall&id=22	This wall is in property owned by USFS. Be respectful.This island of rock is reached by hiking left (southwestward) 200 feet along a ridge from the extreme point of Symphony Wall. The obvious crack on its east side is Bambi: Caught in the Headlights. Wall Sun: Unknown
428	Long Wall	https://www.redriverclimbing.com/RRCGuide/?type=wall&id=12	This wall is in property owned by USFS. Be respectful.Drive 1.4 miles down County Road 1067 from the steel bridge on KY 77 and pass a sharp left bend in the road. At the next slight bend to the right there is a very small pulloff on the left for parking. Across the road is the approach trail which uses an old obscure logging road that angles back sharply toward the direction from which you came. Head up the trail past a rock band and meet the wall at Cruisemaster. Wall Sun: Morning
372	Lost Ridge	https://www.redriverclimbing.com/RRCGuide/?type=wall&id=36	This wall is in property owned by USFS. Be respectful.Park in the same area as for Purple Valley. The road is blocked by metal pylons but continues on as a 4-wheel drive road. Hike past the pylons and over a mound of dirt. Continue in the same direction as the road making use of a trail on your right to avoid crossing the stream. Cross the stream when you have to about 300 feet from the parking area. Just before you are forced to cross again, look for a tributary known as Amos Creek on your left. Leave the road, cross Amos Creek, and walk north (to the right) up a steep ridge through a limestone band to a buttress. You will see a wide crack (Quality Crack) in the middle of the wall at this point. Wall Sun: Unknown
288	Lumpy Wall	https://www.redriverclimbing.com/RRCGuide/?type=wall&id=28	This wall is in property owned by USFS. Be respectful.Drive 1.4 miles down County Road 1067 from the steel bridge on KY 77 (1.2 miles from the Long Wall parking area). The gravel road changes to asphalt at the Menifee and Powell county line. About a mile farther is a farmhouse and barn on the left and a gravel road on the right (Forest Service Road 9). Turn down that road and proceed 1.1 miles and cross a bridge. This brings you to the intersection of 9A and 9B. Turn right on 9B and drive 2.9 miles to a low concrete bridge which crosses the East fork of Indian Creek. Drive across the bridge and park immediately on the right near a Forest Service gate. Hike .75 miles east down the meandering logging road until it veers left and uphill and finally fades out. A massive pinnacle, easily visible in the Winter, is on your left (to the north and west) as the road curves around it. When the road becomes obscure, bushwhack toward the pinnacle until you can discern a saddle between its north side and the main cliff. If you followed directions closely, the saddle should be on the right as you approach the pinnacle. Follow the saddle right (north) to its bisection with the nearby wall, then walk left (west) 300 feet to the first climb, Spider Wand. Wall Sun: Unknown
333	Minas Tirith	https://www.redriverclimbing.com/RRCGuide/?type=wall&id=18	This wall is in property owned by USFS. Be respectful.From the intersection of Forest Service Road 9A with 9B, drive 1.5 miles and park in a large parking area on the right neara concrete dam. This is also the parking area for Muscle Beach. Park in this area and locate the campsite that is on theinside of the left bend in the road. Cross the road to reach this camping area and locate a trail on the left edge of thecampsite. Follow the trail uphill until you see a lower band of rock to your right. Keep going until you are within a few hundred feet of the main wall then cut up right through a break in the lower rock band. Continue for 300 feet and look for a large pinnacle on a ridge to your right which is adjacent to the wall. Wall Sun: Unknown
402	Muscle Beach	https://www.redriverclimbing.com/RRCGuide/?type=wall&id=25	This wall is in property owned by USFS. Be respectful.Drive 1.4 miles down County Road 1067 from the steel bridge on KY 77 (1.2 miles from the Long Wall parking area). The gravel road changes to asphalt at the Menifee and Powell county line. About a mile farther is a farmhouse and barn on the left and a gravel road on the right (Forest Service Road 9). Turn down that road and proceed 1.1 miles and cross a bridge. This brings you to the intersection of 9A and 9B. Drive 1.5 miles down 9B after it's intersection with 9A. Park in a small pull-off on the right. Cross the East Fork of Indian Creek to the east of the parking area via the concrete dam and ford. Immediately turn right and follow a dirt road for about 150 yards or so and look for a trail that ducks off to the left. Take this trail uphill and eventually you'll wind up back on the logging road. Follow this road until it levels out. Ignore the first road that branches off uphill to the right. Follow the road as it switches back to the right. After you cross a couple of "speed bumps" going uphill, leave the road for a trail that heads off to the left and uphill. Follow this faint trail which will probably bring you up directly beneath the huge roof of Close Encounters With a Wench. Wall Sun: Unknown.
211	Pebble Beach	https://www.redriverclimbing.com/RRCGuide/?type=wall&id=13	This wall is in property owned by USFS. Be respectful.To reach Pebble Beach, drive 2.5 miles down County Road 1067 at its intersection with KY 77 near the steel bridge. You'll passLong Wall on the way. Turn right onto Forest Service Road 9 just past a barn on the left. The road turns to gravel atthis point. Follow the gravel road for 1.1 miles then park on the left just before a single lane bridge. You will see aNational Forest Service kiosk at the pulloff. The trail is located directly across from the pulloff near a retainingwall. Thanks to the RRGCC, the trail is now an enjoyable hike. Follow the trail as it winds up the hill and ends just infront of the obvious pinnacle on which Arrowhead is located. Wall Sun: All day
240	Pistol Ridge	https://www.redriverclimbing.com/RRCGuide/?type=wall&id=14	This wall is in property owned by USFS. Be respectful.Drive 1.4 miles down County Road 1067 from the steel bridge on KY 77 (1.2 miles from the Long Wall parking area). The gravel road changes to asphalt at the Menifee and Powell county line. About a mile farther is a farmhouse and barn on the left and a gravel road on the right (Forest Service Road 9). Turn down that road and proceed 1.1 miles and cross a bridge. This brings you to the intersection of 9A and 9B. Park on your right and hike down 9B about 150 feet until you see the trailhead on your left. Follow the trail through a low limestone cliffband until you reach the base of the wall. Wall Sun: Late afternoon
105	Purple Valley	https://www.redriverclimbing.com/RRCGuide/?type=wall&id=31	This wall is in property owned by USFS. Be respectful.Drive to the very end of 9b which is 0.1 miles past the crossing near the parking for Indian Creek Crag (3.9 miles from the 9a/9b intersection). You will pass a road, which is blocked by a gate on the right, that leads to Board Wall. Either park at the very end of the road and risk getting blocked in, or park at a small turnout on the left just before the end. On the right(Northest) side of the road, across from the turnout, is a flat grassy area popular with campers. Walk to that area, then turn right and follow a faint path across a muddy rivulet to the base of a more recent logging road. Turn left and head up the muddy road until you near the wall. The large detached area of rock on the left is the location of "A Way of Life", "Delusions of Grandeur", and all climbs in between. At the point this detached area bisects the main cliff near an arete is where "Captain One Eye" can be found. Climbs on the right side of the detached block and those eastward are described first, then the left side of the detached block and climbs to its west are listed. Wall Sun: Unknown
296	Symphony Wall	https://www.redriverclimbing.com/RRCGuide/?type=wall&id=21	This wall is in property owned by USFS. Be respectful.Symphony Wall is the next point of rock a couple hundred yards NW of Brighton Rock. From Brighton Rock, walk a few feet down the hill to an old logging road that traverses the hillside. Follow this in a northerly direction. The old road eventually fades to vague deer trail which leads to Symphony Wall near Boogered. Symphony Wall faces south. Wall Sun: Unknown
317	Tarr Ridge	https://www.redriverclimbing.com/RRCGuide/?type=wall&id=8	This wall is in property owned by USFS. Be respectful.After a 2.0 mile drive past Nada Tunnel on KY 77, you will cross Red River on the steel bridge. Just past the bridge on the left is a gravel road variously labeled as Forest Service Road 23 or County Road 1067. Park at a pulloff on the right near the intersection and hike northeast and uphill to a prominent buttress that is sometimes visible from the road just before the steel bridge. Wall Sun: Unknown
186	Teeth Buttress	https://www.redriverclimbing.com/RRCGuide/?type=wall&id=32	This wall is in property owned by USFS. Be respectful.From the parking area for Indian Creek Crag, hike across the East Fork of Indian Creek to the left(Northwest) side of the cliff which has a few obvious, blobby pinnacles that resemble some very worn molars. Wall Sun: Unknown
366	Willie's Wall	https://www.redriverclimbing.com/RRCGuide/?type=wall&id=19	This wall is in property owned by USFS. Be respectful.Drive 1.4 miles down County Road 1067 from the steel bridge on KY 77 (1.2 miles from the Long Wall parking area). The gravel road changes to asphalt at the Menifee and Powell county line. About a mile farther is a farmhouse and barn on the left and a gravel road on the right (Forest Service Road 9). Turn down that road and proceed 1.1 miles and cross a bridge. This brings you to the intersection of 9A and 9B. Drive 1.5 miles down 9B after it's intersection with 9A. Park in a small pull-off on the right about a quarter mile past the parking area for Muscle Beach. There is a large camp-site on the right. To the left, look for an old logging road diagonaling up the hill to the right. Follow this road until it crosses a gully. As you near a cliff, switch back right up a steep logging road. Willie's Wall is the section on your left, beginning at a buttress and continuing to the right toward Minas Tirith. Wall Sun: Unknown
496	Dunkan Rock	https://www.redriverclimbing.com/RRCGuide/?type=wall&id=41	This wall is in property owned by USFS. Be respectful.From the parking lot of the JuniorWilliamson Rest Area in Slade, turnleft (north) on KY 11, drive 0.1 milesunder the Mountain Parkway overpass toa "T" intersection with KY15. Turn left (east) and continue for1.5 miles, then turn right (north) onKY 77. This highway is also known as"Nada Tunnel Road", and youmay see a street sign so designated atthis intersection. Drive 4.4 milesthrough the tiny town of Nada, throughthe tunnel, and over the steel bridge(stay right after you cross the steelbridge) to the intersection with KY715. KY 77 curves left near an oldbarn while KY 715 continues straight.Follow KY 77 around to the left, pastthe barn on the right and uphill for 0.8 miles. There is a small pulloff on the right just before the road curves left. From the curve, look to the right (northeast) and you will see a rounded buttress. You can also park in the Phantasia pulloff and walk back down the road to where it curves left. The buttress will have a wide crack splitting the face above the trees. This is the second pitch of Frenchburg Overhangs. Walk straight down the hill to the creek, cross it and walk straight back up the hill toward the cliff. Try not to meander too much or you will end up getting lost. This wall has the simplest approach if you are familiar with it but seems to be quite popular for losing people. Wall Sun: Unknown
518	Fortress Wall	https://www.redriverclimbing.com/RRCGuide/?type=wall&id=40	This wall is in property owned by USFS. Be respectful.From the parking lot of the JuniorWilliamson Rest Area in Slade, turnleft (north) on KY 11, drive 0.1 milesunder the Mountain Parkway overpass toa "T" intersection with KY15. Turn left (east) and continue for1.5 miles, then turn right (north) onKY 77. This highway is also known as"Nada Tunnel Road", and youmay see a street sign so designated atthis intersection. Drive 4.4 miles through the tiny town of Nada, through the tunnel, and over the steel bridge (stay right after you cross the steel bridge) to the intersection with KY 715. KY 77 curves left near an old barn while KY 715 continues straight. Follow KY 77 around to the left, past the barn on the right and uphill for 0.3 miles to an available pulloff on the right. The trail begins across the road from the third pulloff. Follow the trail uphill to the base of Fortress Wall. You will pass Party Time on the way so do not hike too far if you plan on doing this route. Wall Sun: All day
507	Mariba Fork	https://www.redriverclimbing.com/RRCGuide/?type=wall&id=63	Directions to Mariba ForkFrom the parking lot of the Junior Williamson Rest Area in Slade, turn left (north) on KY 11, drive 0.1 miles under the Mountain Parkway overpass to a "T" intersection with KY 15. Turn left (east) and continue for 1.5 miles, then turn right (north) on KY 77. This highway is also known as "Nada Tunnel Road", and you may see a street sign so designated at this intersection. Drive 4.4 miles through the tiny town of Nada, through the tunnel, and over the steel bridge (stay right after you cross the steel bridge) to the intersection with KY 715.  Stay to the left on KY 77 (KY 715 curves to the right) towards Fortress Wall and Phantasia.  Stay on KY 77 for about 8 miles until you see Flecher Ridge road on your right.  The road angles sharply back to the right.  Turn right on this road and drive for about 1.3 miles.  Look for Forest Service signs on your left.  Shortly after you see the Forest Service signs on your left, look for a field directly after the wooded section ends.  Park on your left and hike along the field keeping the wooded section on your left.  You will be following an old barbed wire fence.  After about 10 minutes the field will meet up with a wooded area.  Continue on a trail through the woods, angling slightly left, until you reach the cliff's edge.  Head left and look for an obvious dark and narrow corridor heading down to the base of the cliff.  Continue down through the corridor and hike down to a creek.  Cross the creek and head uphill to the base of the wall which the routes listed in this guide are on.  You should come out of the rhodos somewhere near Laceration.Wall Sun: Unknown
503	Meyer's Fork	https://www.redriverclimbing.com/RRCGuide/?type=wall&id=64	Directions to Meyer's ForkThis wall is in Private property. Be respectful. Your behavior on this land can either help us secure access.. or help us lose it.Wall Sun: Unknown
554	Phantasia	https://www.redriverclimbing.com/RRCGuide/?type=wall&id=42	This wall is in property owned by USFS. Be respectful.From the parking lot of the JuniorWilliamson Rest Area in Slade, turnleft (north) on KY 11, drive 0.1 milesunder the Mountain Parkway overpass toa "T" intersection with KY15. Turn left (east) and continue for1.5 miles, then turn right (north) onKY 77. This highway is also known as"Nada Tunnel Road", and youmay see a street sign so designated atthis intersection. Drive 4.4 milesthrough the tiny town of Nada, throughthe tunnel, and over the steel bridge(stay right after you cross the steelbridge) to the intersection with KY715. KY 77 curves left near an oldbarn while KY 715 continues straight.Follow KY 77 around to the left, pastthe barn on the right and uphill for1.0 miles to a pulloff on the right just beyond a right curve. Across from the pulloff on the left is a wall close to the road. Hike up the short approach to the base of the wall where you will see a roof about 20 feet up. This is the first route Creature Feature.To access the routes further down the wall, it is best to walk back down the road to a smaller pulloff. Across from the pulloff, look for a plated face. Hike toward the plated face via faint trails. Wall Sun: Unknown
504	Sassafras Rock	https://www.redriverclimbing.com/RRCGuide/?type=wall&id=62	Directions to Sassafras RockPark in the pulloff for Phantasia. Hike northwest across the creek, straight downhill, and then straight uphill to the crag.Wall Sun: Unknown
574	Adena Wall	https://www.redriverclimbing.com/RRCGuide/?type=wall&id=100	This wall is in property owned by USFS. Be respectful.Drive 3.1 miles down KY 715 from its intersection with KY 77 and park in a parking lot on the left just before a bridge which crosses Gladie Creek. Hike back down the road away from the bridge for about 50 feet until you see a trail to your right just across from a pulloff on your left. Follow the trail uphill for about 5 minutes until you reach the southwest corner of the cliff. Follow a faint trail for about 500 feet right until you reach an obvious section with two nice looking dihedrals overlooking where your car is parked below. Wall Sun: Morning
622	Cloud Splitter	https://www.redriverclimbing.com/RRCGuide/?type=wall&id=99	This wall is in property owned by USFS. Be respectful.Wall Sun: Unknown
579	Gladie Rock	https://www.redriverclimbing.com/RRCGuide/?type=wall&id=102	This wall is in property owned by USFS. Be respectful.Follow the directions to Staircase Wall until it intersects with the Sheltowee Trace Trail. Instead of taking a left as you would for Staircase Wall, go right. When you reach a large sinkhole, scramble up to the base of the cliff. Wall Sun: Unknown
598	Hen's Nest	https://www.redriverclimbing.com/RRCGuide/?type=wall&id=48	This wall is in property owned by USFS. Be respectful.From the parking lot of the JuniorWilliamson Rest Area in Slade, turnleft (north) on KY 11, drive 0.1 milesunder the Mountain Parkway overpass toa "T" intersection with KY15. Turn left (east) and continue for1.5 miles, then turn right (north) onKY 77. This highway is also known as"Nada Tunnel Road", and youmay see a street sign so designated atthis intersection. Drive 4.4 milesthrough the tiny town of Nada, throughthe tunnel, and over the steel bridge(stay right after you cross the steelbridge) to the intersection with KY715. KY 77 curves left near an oldbarn while KY 715 continues straight.Stay on KY 715 (do not take the curveto the left) for about 6.7 miles (0.5 miles past the pulloff for Upper Small Wall) until you see a pulloff on the right near a large boulder in the river. Cross the river and look head upstream a bit along the bank until you see a faint trail. Follow the trail to a drainage then head up to the wall.An alternate approach is to keep driving on 715 for another half mile to a one lane concrete bridge which crosses the Red River. Cross the bridge and park in the parking area on the left. Walk across the road and down to the river bank. Follow the river downstream for about a half mile. After the river bends to the right, look for the bright orange wall of Hen's Nest on your left. Follow the river a bit more then head up to the wall near a drainage. Wall Sun: Unknown
629	Jewel Pinnacle	https://www.redriverclimbing.com/RRCGuide/?type=wall&id=43	This wall is in property owned by USFS. Be respectful.From the parking lot of the JuniorWilliamson Rest Area in Slade, turnleft (north) on KY 11, drive 0.1 milesunder the Mountain Parkway overpass toa "T" intersection with KY15. Turn left (east) and continue for1.5 miles, then turn right (north) onKY 77. This highway is also known as"Nada Tunnel Road", and youmay see a street sign so designated atthis intersection. Drive 4.4 milesthrough the tiny town of Nada, throughthe tunnel, and over the steel bridge(stay right after you cross the steelbridge) to the intersection with KY715. KY 77 curves left near an oldbarn while KY 715 continues straight. Stay on KY 715 (don't take the curve to the left) for about 3.4 miles from the intersection. Cross a large bridge and park on your left after the bridge. If you look across the road you will be able to see Jewel Pinnacle. Head towards the pinnacle through a field, cross the river, and follow a path uphill to the pinnacle. Wall Sun: Unknown
